John Kolojejchick,Mark Derthick,1
Dean F. Jerding,John T. Stasko,1
John T. Stasko,Eugene Zhang,1
John T. Stasko,James R. Eagan,2
John T. Stasko,Mary Jean Harrold,1
John T. Stasko,James A. Jones,1
John T. Stasko,Christoph Csallner,1
John T. Stasko,Marcus Handte,1
John T. Stasko,Othmar Lehmann,1
John T. Stasko,Alfred Kobsa,1
John T. Stasko,Catherine Plaisant,1
John T. Stasko,Robert A. Amar,2
John T. Stasko,Jaroslav Tyman,1
John T. Stasko,Grant P. Gruetzmacher,1
John T. Stasko,Ji Soo Yi,1
John T. Stasko,Youn ah Kang,4
John T. Stasko,Julie A. Jacko,1
John T. Stasko,Zachary Pousman,1
John T. Stasko,Michael Mateas,1
John T. Stasko,Carsten Görg,5
John T. Stasko,Zhicheng Liu,8
John T. Stasko,Kanupriya Singhal,2
John T. Stasko,Niklas Elmqvist,1
John T. Stasko,Philippas Tsigas,1
John T. Stasko,Neel Parekh,2
John T. Stasko,Kanupriyah Singhal,1
John T. Stasko,Nancy J. Nersessian,1
John T. Stasko,George G. Robertson,1
John T. Stasko,Roland Fernandez,1
John T. Stasko,Danyel Fisher,1
John T. Stasko,Bongshin Lee,1
John T. Stasko,Mario Romero,1
John T. Stasko,Jay Summet,1
John T. Stasko,Gregory D. Abowd,2
John T. Stasko,Timothy Sullivan,1
John T. Stasko,Yi Han,1
John T. Stasko,Erich P. Stuntebeck,1
John T. Stasko,Shamkant B. Navathe,1
John T. Stasko,Elizabeth Braunstein,1
John T. Stasko,Hannah Pileggi,1
John T. Stasko,Charles D. Stolper,2
John T. Stasko,J. Michael Boyle,1
John T. Stasko,Rahul C. Basole,1
John T. Stasko,Trustin Clear,1
John T. Stasko,Mengdie Hu,2
John T. Stasko,Harshit Mehrotra,1
John T. Stasko,Ramik Sadana,1
John T. Stasko,Timothy Major,1
John T. Stasko,Alistair D. M. Dove,1
John T. Stasko,Minsuk Kahng,1
John T. Stasko,Zhiyuan Lin 0001,1
John T. Stasko,Florian Foerster,1
John T. Stasko,Aakash Goel,1
John T. Stasko,Duen Horng Chau,1
John T. Stasko,Krist Wongsuphasawat,1
James A. Wise,James J. Thomas,1
James A. Wise,Kelly Pennock,1
James A. Wise,D. Lantrip,1
James A. Wise,M. Pottier,1
James A. Wise,Anne Schur,1
James A. Wise,V. Crow,1
James J. Thomas,Kelly Pennock,1
James J. Thomas,D. Lantrip,1
James J. Thomas,M. Pottier,1
James J. Thomas,Anne Schur,1
James J. Thomas,V. Crow,1
James J. Thomas,Elizabeth G. Hetzler,2
James J. Thomas,Paul Whitney,2
James J. Thomas,Lou Martucci,1
James J. Thomas,Pak Chung Wong,7
James J. Thomas,Wendy Cowley,2
James J. Thomas,Harlan Foote,5
James J. Thomas,Elizabeth Jurrus,2
James J. Thomas,L. Ruby Leung,1
James J. Thomas,Dan Adams,2
James J. Thomas,Jeremy Jaech,1
James J. Thomas,Stephen C. North,1
James J. Thomas,Mike Peery,1
James J. Thomas,Will Schroeder,1
James J. Thomas,Christian Posse,1
James J. Thomas,Mark A. Whiting,2
James J. Thomas,Susan L. Havre,1
James J. Thomas,Nick Cramer,1
James J. Thomas,Anuj R. Shah,1
James J. Thomas,Mudita Singhal,1
James J. Thomas,Alan Turner,1
James J. Thomas,Patrick Mackey,2
James J. Thomas,Ken Perrine,1
James J. Thomas,James R. Eagan,1
James J. Thomas,George Chin Jr.,1
James J. Thomas,Joe Kielman,1
James J. Thomas,Chris North,1
James J. Thomas,Alex Endert,1
James J. Thomas,Jean Scholtz,1
James J. Thomas,Jereme Haack,1
James J. Thomas,Carrie Varley,1
Kelly Pennock,D. Lantrip,1
Kelly Pennock,M. Pottier,1
Kelly Pennock,Anne Schur,1
Kelly Pennock,V. Crow,1
D. Lantrip,M. Pottier,1
D. Lantrip,Anne Schur,1
D. Lantrip,V. Crow,1
M. Pottier,Anne Schur,1
M. Pottier,V. Crow,1
Anne Schur,V. Crow,1
Ian G. Angus,Henry Sowizral,1
Christopher Ahlberg,Erik Wistrand,1
Christopher Ahlberg,Ramana Rao,1
Christopher Ahlberg,Keith Andrews,1
Christopher Ahlberg,Dominique Brodbeck,1
Christopher Ahlberg,Tony Jewitt,1
Christopher Ahlberg,Jock D. Mackinlay,1
S. Jeromy Carrière,Rick Kazman,2
Vinod Anupam,Shaul Dar,1
Vinod Anupam,Ted Leibfried,1
Vinod Anupam,Eric Petajan,1
Shaul Dar,Ted Leibfried,1
Shaul Dar,Eric Petajan,1
Ted Leibfried,Eric Petajan,1
Robert J. Hendley,Nick S. Drew,1
Robert J. Hendley,Andrew Wood,1
Robert J. Hendley,Russell Beale,1
Nick S. Drew,Andrew Wood,1
Nick S. Drew,Russell Beale,1
Andrew Wood,Russell Beale,1
R. Mitchell,David S. Day,1
R. Mitchell,Lynette Hirschman,1
David S. Day,Lynette Hirschman,1
C. A. Burton,L. J. Johnston,1
C. A. Burton,E. A. Sonenberg,1
L. J. Johnston,E. A. Sonenberg,1
Joshua LeVasseur,Joel Winstead,1
Joshua LeVasseur,J. Croall,1
Joshua LeVasseur,A. Pernicks,1
Joshua LeVasseur,William Ruh,1
Joel Winstead,J. Croall,1
Joel Winstead,A. Pernicks,1
Joel Winstead,William Ruh,1
J. Croall,A. Pernicks,1
J. Croall,William Ruh,1
A. Pernicks,William Ruh,1
Kenneth C. Cox,Dianne Hackborn,1
Kenneth C. Cox,Alan Keahey,1
Baining Guo,Shixia Liu,2
Baining Guo,Xiting Wang,2
Baining Guo,Jianfei Chen,1
Baining Guo,Jim Zhu,1
Baining Guo,Yang Chen,1
Baining Guo,Tai-Quan Peng,1
Baining Guo,Jing Su,1
Baining Guo,Jing Yang,1
Michael D. McCool,Wolfgang Heidrich,1
Michael D. McCool,John Stevens,1
Wolfgang Heidrich,John Stevens,1
Wolfgang Heidrich,Roger C. Tam,1
David C. Richardson,William V. Wright,1
David C. Richardson,Dinesh Manocha,1
William V. Wright,Dinesh Manocha,1
Dinesh Manocha,Jonathan D. Cohen,1
Dinesh Manocha,Marc Olano,1
Dinesh Manocha,Meenakshisundaram Gopi,1
Dinesh Manocha,Arthur D. Gregory,1
Dinesh Manocha,Ajith Mascarenhas,1
Dinesh Manocha,Stephen A. Ehmann,1
Dinesh Manocha,Ming C. Lin,1
Dinesh Manocha,Gokul Varadhan,2
Dinesh Manocha,Shankar Krishnan,1
Dinesh Manocha,Young J. Kim,1
Dinesh Manocha,Sung-Eui Yoon,2
Dinesh Manocha,Brian Salomon,2
Dinesh Manocha,Russell Gayle,1
Dinesh Manocha,Christian Lauterbach,2
Dinesh Manocha,Anish Chandak,2
Dinesh Manocha,Micah T. Taylor,1
Dinesh Manocha,Zhimin Ren,1
Ed Huai-hsin Chi,Phillip Barry,3
Ed Huai-hsin Chi,Elizabeth Shoop,2
Ed Huai-hsin Chi,John V. Carlis,2
Ed Huai-hsin Chi,Ernest F. Retzel,2
Ed Huai-hsin Chi,John Riedl,4
Ed Huai-hsin Chi,Joseph A. Konstan,1
Ed Huai-hsin Chi,Stuart K. Card,2
Ed Huai-hsin Chi,Julie Heiser,1
Ed Huai-hsin Chi,Bongwon Suh,1
Ed Huai-hsin Chi,Bryan A. Pendleton,1
Ed Huai-hsin Chi,Aniket Kittur,1
Phillip Barry,Elizabeth Shoop,2
Phillip Barry,John V. Carlis,2
Phillip Barry,Ernest F. Retzel,2
Phillip Barry,John Riedl,3
Phillip Barry,Joseph A. Konstan,1
Elizabeth Shoop,John V. Carlis,2
Elizabeth Shoop,Ernest F. Retzel,2
Elizabeth Shoop,John Riedl,2
John V. Carlis,Ernest F. Retzel,2
John V. Carlis,John Riedl,2
John V. Carlis,David Schroeder,1
John V. Carlis,Fedor Korsakov,1
John V. Carlis,Carissa Mai-Ping Knipe,1
John V. Carlis,Lauren Thorson,1
John V. Carlis,Arin M. Ellingson,1
John V. Carlis,David J. Nuckley,1
John V. Carlis,Daniel F. Keefe,1
Ernest F. Retzel,John Riedl,2
John Riedl,Joseph A. Konstan,1
Victoria Interrante,Chester Grosch,1
Victoria Interrante,David H. Laidlaw,2
Victoria Interrante,David Kremers,1
Victoria Interrante,Felica Frankel,1
Victoria Interrante,Thomas F. Banchoff,1
Victoria Interrante,J. Edward Swan II,1
Victoria Interrante,Tamara Munzner,1
Victoria Interrante,Sunghee Kim,2
Victoria Interrante,Haleh Hagh-Shenas,2
Victoria Interrante,Timothy Urness,2
Victoria Interrante,Ivan Marusic,2
Victoria Interrante,Ellen Longmire,2
Victoria Interrante,Bharathram Ganapathisubramani,2
Victoria Interrante,P. Coleman Saunders,1
Victoria Interrante,Sean C. Garrick,1
Victoria Interrante,Christopher G. Healey,1
Xiaoyang Mao,Yuji Hatanaka,1
Xiaoyang Mao,Hidenori Higashida,1
Xiaoyang Mao,Atsumi Imamiya,1
Insung Ihm,Rae Kyoung Lee,1
Craig M. Wittenbrink,Suresh K. Lodha,1
Craig M. Wittenbrink,Robert E. Sheehan,1
Martin Suter,Daniel Nüesch,1
David Koller,Peter Lindstrom,1
David Koller,Larry F. Hodges,1
David Koller,Nickolas Faust,1
David Koller,Gregory A. Turner,1
Peter Lindstrom,Larry F. Hodges,1
Peter Lindstrom,Nickolas Faust,1
Peter Lindstrom,Gregory A. Turner,1
Peter Lindstrom,Greg Turk,1
Peter Lindstrom,Valerio Pascucci,2
Peter Lindstrom,Benjamin F. Gregorski,1
Peter Lindstrom,Mark A. Duchaineau,1
Peter Lindstrom,Kenneth I. Joy,1
Peter Lindstrom,Martin Isenburg,3
Peter Lindstrom,Stefan Gumhold,1
Peter Lindstrom,Jack Snoeyink,1
Peter Lindstrom,Sung-Eui Yoon,2
Peter Lindstrom,Carlos D. Correa,2
Peter Lindstrom,Peer-Timo Bremer,1
Peter Lindstrom,Kenneth Weiss,1
Larry F. Hodges,Nickolas Faust,1
Larry F. Hodges,Gregory A. Turner,1
Larry F. Hodges,David M. Krum,1
Larry F. Hodges,Olugbenga Omoteso,1
Larry F. Hodges,Thad Starner,1
Nickolas Faust,Gregory A. Turner,1
Nickolas Faust,Douglass Davis,2
Nickolas Faust,Tian-Yue Jiang,2
Nickolas Faust,Sean Ho,1
Rosane Minghim,A. Robin Forrest,1
Rosane Minghim,Ana M. Cuadros,1
Rosane Minghim,Fernando Vieira Paulovich,2
Rosane Minghim,Guilherme P. Telles,2
Rosane Minghim,Jose Gustavo Paiva,1
Rosane Minghim,Laura Florian,1
Rosane Minghim,Hélio Pedrini,1
A. Robin Forrest,Robert G. Hughes,1
Markus H. Gross,Roger Gatti,1
Markus H. Gross,Oliver G. Staadt,3
Markus H. Gross,Thomas C. Sprenger,3
Markus H. Gross,J. Finger,1
Markus H. Gross,Roger Weber,1
Markus H. Gross,Daniel Bielser,1
Markus H. Gross,T. Strasser,1
Markus H. Gross,R. Brunella,1
Markus H. Gross,Andreas Hubeli,2
Markus H. Gross,Matthias Zwicker,1
Markus H. Gross,Jeroen van Baar,1
Markus H. Gross,Mark Pauly,1
Markus H. Gross,Leif Kobbelt,1
Markus H. Gross,Christian Sigg,2
Markus H. Gross,Ronald Peikert,2
Markus H. Gross,Oliver Staubli,1
Markus H. Gross,Daniel Gubler,1
Roger Gatti,Oliver G. Staadt,1
Oliver G. Staadt,Roger Weber,1
Issei Fujishiro,Yuji Maeda,1
Issei Fujishiro,Hiroshi Sato,1
Issei Fujishiro,Yuriko Takeshima,5
Issei Fujishiro,Yoshihiko Ichikawa,2
Issei Fujishiro,Kyoko Nakamura,1
Issei Fujishiro,Taeko Azuma,1
Issei Fujishiro,Rika Furuhata,1
Issei Fujishiro,Yasuko Suzuki,1
Issei Fujishiro,Li Chen,1
Issei Fujishiro,Hiroko Nakamura,1
Issei Fujishiro,Shigeo Takahashi,3
Issei Fujishiro,Tomoyuki Nishita,1
Issei Fujishiro,Masato Okada,1
Yuji Maeda,Hiroshi Sato,1
Byeong-Seok Shin,Yeong-Gil Shin,1
Yeong-Gil Shin,Byeonghun Lee,1
Yeong-Gil Shin,Jihye Yun,1
Yeong-Gil Shin,Jinwook Seo,1
Yeong-Gil Shin,Byonghyo Shim,1
Yeong-Gil Shin,Bo Hyoung Kim,1
Rüdiger Westermann,Thomas Ertl,3
Rüdiger Westermann,Klaus Engel,1
Rüdiger Westermann,Bernd Sevenich,1
Rüdiger Westermann,Jens H. Krüger,4
Rüdiger Westermann,Jens Schneider,4
Rüdiger Westermann,Polina Kondratieva,1
Rüdiger Westermann,Joachim Georgii,2
Rüdiger Westermann,Kai Bürger,5
Rüdiger Westermann,Roland Fraedrich,2
Rüdiger Westermann,Florian Ferstl,4
Rüdiger Westermann,Holger Theisel,2
Rüdiger Westermann,Christian Dick,3
Rüdiger Westermann,Rainer Burgkart,2
Rüdiger Westermann,Stefan Auer,1
Rüdiger Westermann,Won-Ki Jeong,1
Rüdiger Westermann,Stephen G. Turney,1
Rüdiger Westermann,Beverly E. Faulkner-Jones,1
Rüdiger Westermann,Dominik Meyer,1
Rüdiger Westermann,R. Clay Reid,1
Rüdiger Westermann,Jeff Lichtman,1
Rüdiger Westermann,Marc Treib,1
Rüdiger Westermann,Florian Reichl,1
Rüdiger Westermann,Charles Meneveau,1
Rüdiger Westermann,Alexander S. Szalay,1
Rüdiger Westermann,Ismail Demir,2
Rüdiger Westermann,Mihaela Jarema,1
Rüdiger Westermann,Johannes Kehrer,1
Rüdiger Westermann,Mathias Kanzler,1
Rüdiger Westermann,Marc Rautenhaus,1
Günter Knittel,Jürgen Hesser,1
Günter Knittel,John C. Goble,1
Pak Chung Wong,Andrew H. Crabb,1
Pak Chung Wong,Nancy E. Miller,1
Pak Chung Wong,Mary Brewster,1
Pak Chung Wong,Harlan Foote,7
Pak Chung Wong,Paul Whitney,1
Pak Chung Wong,Wendy Cowley,2
Pak Chung Wong,Elizabeth Jurrus,2
Pak Chung Wong,L. Ruby Leung,1
Pak Chung Wong,Dan Adams,2
Pak Chung Wong,Elizabeth G. Hetzler,1
Pak Chung Wong,Christian Posse,1
Pak Chung Wong,Mark A. Whiting,2
Pak Chung Wong,Susan L. Havre,1
Pak Chung Wong,Nick Cramer,1
Pak Chung Wong,Anuj R. Shah,1
Pak Chung Wong,Mudita Singhal,1
Pak Chung Wong,Alan Turner,1
Pak Chung Wong,Patrick Mackey,3
Pak Chung Wong,Ken Perrine,1
Pak Chung Wong,James R. Eagan,1
Pak Chung Wong,George Chin Jr.,1
Pak Chung Wong,Weiwei Cui,1
Pak Chung Wong,Hong Zhou,1
Pak Chung Wong,Huamin Qu,1
Pak Chung Wong,Xiaoming Li,1
Pak Chung Wong,Kristin A. Cook,1
Pak Chung Wong,Randall M. Rohrer,1
Mohammad H. Ghavamnia,Xue D. Yang,1
Rob Ingram,Steve Benford,1
John K. Johnstone,Kenneth R. Sloan,1
Kenneth R. Sloan,Jason Freund,1
Greg Abram,E. Wes Bethel,1
Greg Abram,John Shalf,1
Greg Abram,Randy Frank,1
Greg Abram,James P. Ahrens,1
Greg Abram,Steven G. Parker,1
Greg Abram,Nagiza F. Samatova,1
Greg Abram,Mark C. Miller,1
Greg Abram,Sungahn Ko,1
Greg Abram,Jieqiong Zhao,1
Greg Abram,Jing Xia,1
Greg Abram,Shehzad Afzal,1
Greg Abram,Xiaoyu Wang,1
Greg Abram,Niklas Elmqvist,1
Greg Abram,Len Kne,1
Greg Abram,David Van Riper,1
Greg Abram,Kelly P. Gaither,1
Greg Abram,Shaun Kennedy,1
Greg Abram,William J. Tolone,1
Mihael Ankerst,Stefan Berchtold,1
Frank J. Post,Theo van Walsum,1
Jurriaan D. Mulder,Frans C. A. Groen,1
Shyh-Kuang Ueng,Kris Sikorski,1
Shyh-Kuang Ueng,Yan-Jen Su,1
Shyh-Kuang Ueng,Chi-Tang Chang,1
Shyh-Kuang Ueng,Sheng-Chuan Wang,1
Nathalie Prevost,Ray E. Jennings,1
Nathalie Prevost,Loki Jörgenson,1
Ray E. Jennings,Loki Jörgenson,1
Loki Jörgenson,Tamara Munzner,1
Loki Jörgenson,David Banks,1
Loki Jörgenson,George Francis,1
Daryl H. Hepting,Gianne Derks,1
Daryl H. Hepting,Kossi D. Edoh,1
Daryl H. Hepting,Robert D. Russell,1
Gianne Derks,Kossi D. Edoh,1
Gianne Derks,Robert D. Russell,1
Kossi D. Edoh,Robert D. Russell,1
Monika Hannemann,Helmut Sobieczky,1
Shao-Chiung Lu,Alec B. Rebello,3
Shao-Chiung Lu,R. A. Miller,3
Shao-Chiung Lu,D. H. Cui,2
Shao-Chiung Lu,G. L. Kinzel,2
Shao-Chiung Lu,Jian Huang,1
Shao-Chiung Lu,Shuh-Yuan Liou,1
Alec B. Rebello,R. A. Miller,3
Alec B. Rebello,D. H. Cui,2
Alec B. Rebello,G. L. Kinzel,2
R. A. Miller,D. H. Cui,2
R. A. Miller,G. L. Kinzel,2
Yves Jean,Thomas Kindler,1
Yves Jean,Weiming Gu,1
Yves Jean,Greg Eisenhauer,1
Yves Jean,Karsten Schwan,1
Yves Jean,Fred Alyea,1
Yves Jean,Gopal Sarma Pingali,1
Yves Jean,Agata Opalach,1
Thomas Kindler,Weiming Gu,1
Thomas Kindler,Greg Eisenhauer,1
Thomas Kindler,Karsten Schwan,1
Thomas Kindler,Fred Alyea,1
Weiming Gu,Greg Eisenhauer,1
Weiming Gu,Karsten Schwan,1
Weiming Gu,Fred Alyea,1
Greg Eisenhauer,Karsten Schwan,1
Greg Eisenhauer,Fred Alyea,1
Karsten Schwan,Fred Alyea,1
A. E. Mynett,I. Ari Sadarjoen,1
A. E. Mynett,A. J. S. Hin,1
I. Ari Sadarjoen,A. J. S. Hin,1
I. Ari Sadarjoen,Bing Ma,1
Charles Falkenberg,Ravi Kulkarni,1
Peter Lucas 0002,Jeffrey Senn,2
Peter Lucas 0002,Cristina C. Gomberg,1
Peter Lucas 0002,Michael B. Burks,1
Peter Lucas 0002,Philip J. Stroffolino,1
Peter Lucas 0002,John A. Kolojechick,1
Peter Lucas 0002,Carolyn Dunmire,1
Peter Lucas 0002,Michael Higgins,1
Jeffrey Senn,Cristina C. Gomberg,1
Jeffrey Senn,Michael B. Burks,1
Jeffrey Senn,Philip J. Stroffolino,1
Jeffrey Senn,John A. Kolojechick,1
Jeffrey Senn,Carolyn Dunmire,1
Jeffrey Senn,Michael Higgins,1
Cristina C. Gomberg,Michael B. Burks,1
Cristina C. Gomberg,Philip J. Stroffolino,1
Cristina C. Gomberg,John A. Kolojechick,1
Cristina C. Gomberg,Carolyn Dunmire,1
Michael B. Burks,Philip J. Stroffolino,1
Michael B. Burks,John A. Kolojechick,1
Michael B. Burks,Carolyn Dunmire,1
Philip J. Stroffolino,John A. Kolojechick,1
Philip J. Stroffolino,Carolyn Dunmire,1
John A. Kolojechick,Carolyn Dunmire,1
Michelle X. Zhou,Min Chen,1
Michelle X. Zhou,Ying Feng,1
Michelle X. Zhou,Zhen Wen,2
Michelle X. Zhou,Vikram Aggarwal,2
Michelle X. Zhou,David Gotz,2
Michelle X. Zhou,Lei Shi,1
Michelle X. Zhou,Furu Wei,1
Michelle X. Zhou,Shixia Liu,1
Michelle X. Zhou,Li Tan,1
Michelle X. Zhou,Xiaoxiao Lian,1
Michelle X. Zhou,Wenwen Dou,1
Michelle X. Zhou,Xiaoyu Wang,1
Michelle X. Zhou,Drew Skau,1
Michelle X. Zhou,Jian Zhao,1
Michelle X. Zhou,Liang Gou,1
Michelle X. Zhou,Fei Wang,1
Alan Keahey,Edward L. Robertson,2
M. Sheelagh T. Carpendale,David J. Cowperthwaite,2
M. Sheelagh T. Carpendale,Andrew Fall,1
M. Sheelagh T. Carpendale,Joseph Fall,1
M. Sheelagh T. Carpendale,Johanna E. van der Heyden,1
M. Sheelagh T. Carpendale,Kevin B. Inkpen,1
M. Sheelagh T. Carpendale,M. Stella Atkins,1
M. Sheelagh T. Carpendale,M. L. Lantin,1
M. Sheelagh T. Carpendale,Charles A. H. Baker,1
M. Sheelagh T. Carpendale,Przemyslaw Prusinkiewicz,1
M. Sheelagh T. Carpendale,Michael G. Surette,1
M. Sheelagh T. Carpendale,Nelson Wong,1
M. Sheelagh T. Carpendale,Saul Greenberg,1
M. Sheelagh T. Carpendale,Anand Agarawala,1
M. Sheelagh T. Carpendale,Elena Fanea,1
M. Sheelagh T. Carpendale,Tobias Isenberg 0001,1
M. Sheelagh T. Carpendale,Christopher Collins,4
M. Sheelagh T. Carpendale,Petra Isenberg,3
M. Sheelagh T. Carpendale,Uta Hinrichs,1
M. Sheelagh T. Carpendale,Holly Schmidt,1
M. Sheelagh T. Carpendale,Marian Dörk,2
M. Sheelagh T. Carpendale,Carey L. Williamson,2
M. Sheelagh T. Carpendale,Gerald Penn,1
M. Sheelagh T. Carpendale,Matthew Tobiasz,1
M. Sheelagh T. Carpendale,Dan Gruen,1
M. Sheelagh T. Carpendale,Bongshin Lee,3
M. Sheelagh T. Carpendale,Nathalie Henry Riche,4
M. Sheelagh T. Carpendale,Amy K. Karlson,1
M. Sheelagh T. Carpendale,Jagoda Walny,2
M. Sheelagh T. Carpendale,Gina Venolia,1
M. Sheelagh T. Carpendale,Philip Fawcett,1
M. Sheelagh T. Carpendale,Paul Johns,1
M. Sheelagh T. Carpendale,Samuel Huron,2
M. Sheelagh T. Carpendale,Yvonne Jansen,1
M. Sheelagh T. Carpendale,Mona Hosseinkhani Loorak,2
M. Sheelagh T. Carpendale,Charles Perin,2
M. Sheelagh T. Carpendale,Noreen Kamal,1
M. Sheelagh T. Carpendale,Michael Hill,1
M. Sheelagh T. Carpendale,Alice Thudt,1
M. Sheelagh T. Carpendale,Dominikus Baur,1
David J. Cowperthwaite,Andrew Fall,1
David J. Cowperthwaite,Joseph Fall,1
Keith Andrews,Michael Pichler,1
Keith Andrews,Peter Wolf,1
Keith Andrews,Michael Granitzer,1
Keith Andrews,Wolfgang Kienreich,1
Keith Andrews,Vedran Sabol,1
Keith Andrews,Werner Klieber,1
Keith Andrews,Ramana Rao,1
Keith Andrews,Dominique Brodbeck,1
Keith Andrews,Tony Jewitt,1
Keith Andrews,Jock D. Mackinlay,1
Michael Pichler,Peter Wolf,1
Sougata Mukherjea,Kyoji Hirata,1
Sougata Mukherjea,Yoshinori Hara,1
Kyoji Hirata,Yoshinori Hara,1
Chris Shaw 0002,Amen Zwa,2
Chris Shaw 0002,Ethan L. Miller,1
Chris Shaw 0002,D. Aaron Roberts,2
Chris Shaw 0002,Cindy Starr,1
Chris Shaw 0002,James A. Hall,1
Chris Shaw 0002,Justin Jang,1
Chris Shaw 0002,Peter Wonka,1
Chris Shaw 0002,Greg A. Dasch,1
Chris Shaw 0002,Marina E. Eremeeva,1
Chris Shaw 0002,Nazanin Kadivar,1
Chris Shaw 0002,Victor Y. Chen,1
Chris Shaw 0002,Dustin Dunsmuir,1
Chris Shaw 0002,Eric Lee,1
Chris Shaw 0002,Cheryl Z. Qian,1
Chris Shaw 0002,John Dill,1
Chris Shaw 0002,Robert F. Woodbury,1
Chris Shaw 0002,Minoo Erfani Joorabchi,2
Chris Shaw 0002,Ji-Dong Yim,2
Chris Shaw 0002,Mona Erfani Joorabchi,1
Amen Zwa,Ethan L. Miller,1
Amen Zwa,D. Aaron Roberts,1
Amen Zwa,Cindy Starr,1
Ethan L. Miller,D. Aaron Roberts,1
D. Aaron Roberts,James A. Hall,1
Tamara Munzner,Eric Hoffman,1
Tamara Munzner,Kimberly C. Claffy,1
Tamara Munzner,Bill Fenner,1
Tamara Munzner,David Banks,1
Tamara Munzner,George Francis,1
Tamara Munzner,François Guimbretière,1
Tamara Munzner,George G. Robertson,1
Tamara Munzner,J. Edward Swan II,1
Tamara Munzner,David H. Laidlaw,2
Tamara Munzner,Steven C. North,1
Tamara Munzner,Melanie Tory,4
Tamara Munzner,Lior Berry,1
Tamara Munzner,Maylis Delest,1
Tamara Munzner,David Auber,2
Tamara Munzner,Jean-Philippe Domenger,1
Tamara Munzner,Matt Williams,1
Tamara Munzner,James Slack,2
Tamara Munzner,Kristian Hildebrand,1
Tamara Munzner,Daniel Archambault,1
Tamara Munzner,Heidi Lam,2
Tamara Munzner,Robert Kincaid,2
Tamara Munzner,David W. Sprague,1
Tamara Munzner,Fuqu Wu,1
Tamara Munzner,Wing Yan So,1
Tamara Munzner,Daniel M. Russell,1
Tamara Munzner,Diane Tang,1
Tamara Munzner,Aaron Barsky,1
Tamara Munzner,Jennifer L. Gardy,1
Tamara Munzner,Miriah D. Meyer,3
Tamara Munzner,Angela H. DePace,1
Tamara Munzner,Stephen Ingram,2
Tamara Munzner,Veronika Irvine,1
Tamara Munzner,Steven Bergner,1
Tamara Munzner,Torsten Möller,1
Tamara Munzner,Michael Sedlmair,3
Tamara Munzner,Annika Frank,1
Tamara Munzner,Andreas Butz,1
Tamara Munzner,Matthew Brehmer,4
Tamara Munzner,Joel A. Ferstay,1
Tamara Munzner,Cydney B. Nielsen,1
Tamara Munzner,Jonathan Stray,1
Tamara Munzner,Jocelyn Ng,1
Tamara Munzner,Kevin Tate,1
Tamara Munzner,Johanna Fulda,1
Eric Hoffman,Kimberly C. Claffy,1
Eric Hoffman,Bill Fenner,1
Kimberly C. Claffy,Bill Fenner,1
Mark Gray,Albert N. Badre,1
Mark Gray,Mark Guzdial,1
Albert N. Badre,Mark Guzdial,1
David A. Rushall,Marc R. Ilgen,1
Erwin Keeve,Sabine Girod,1
Erwin Keeve,Paula Pfeifle,1
Erwin Keeve,Bernd Girod,1
Erwin Keeve,Bartosz von Rymon-Lipinski,1
Erwin Keeve,Nils Hanssen,1
Erwin Keeve,Thomas Jansen 0005,1
Erwin Keeve,Lutz Ritter,1
Sabine Girod,Paula Pfeifle,1
Sabine Girod,Bernd Girod,1
Paula Pfeifle,Bernd Girod,1
Baba C. Vemuri,Chhandomay Mandal,2
Baba C. Vemuri,Hong Qin,1
Chhandomay Mandal,Hong Qin,1
Daniel Cohen-Or,Yishay Levanoni,1
Daniel Cohen-Or,David Levin,3
Daniel Cohen-Or,Amira Solomovici,1
Daniel Cohen-Or,Jackie Assa,1
Daniel Cohen-Or,Tova Milo,1
Daniel Cohen-Or,Offir Remez,1
Daniel Cohen-Or,Marc Alexa,1
Daniel Cohen-Or,Johannes Behr,1
Daniel Cohen-Or,Shachar Fleishman,1
Daniel Cohen-Or,Olga Sorkine-Hornung,1
Daniel Cohen-Or,Rony Goldenthal,1
Daniel Cohen-Or,Dani Lischinski,1
Georges-Pierre Bonneau,Alexandre Gerussi,1
Paul Tarantino,Jonathan Gibbs,1
Klaus Mueller,Torsten Möller,3
Klaus Mueller,Raghu Machiraju,1
Klaus Mueller,J. Edward Swan II,1
Klaus Mueller,Naeem Shareef,2
Klaus Mueller,Jian Huang,1
Klaus Mueller,Tomihisa Welsh,2
Klaus Mueller,Wei Zhu,1
Klaus Mueller,Nora D. Volkow,1
Klaus Mueller,Jeffrey Meade,1
Klaus Mueller,Xiaoming Wei,2
Klaus Mueller,Wei Li 0004,2
Klaus Mueller,Feng Qiu,2
Klaus Mueller,Ye Zhao,2
Klaus Mueller,Zhe Fan,2
Klaus Mueller,Haik Lorenz,1
Klaus Mueller,Jianning Wang,1
Klaus Mueller,Suzanne Yoakum-Stover,1
Klaus Mueller,Lujin Wang,4
Klaus Mueller,Aili Li,1
Klaus Mueller,Thomas Ernst,1
Klaus Mueller,Susan Brennan,1
Klaus Mueller,Gregory J. Zelinsky,1
Klaus Mueller,I. V. Ramakrishnan,3
Klaus Mueller,David Scott Warren,1
Klaus Mueller,Eun Ju Nam,1
Klaus Mueller,Yiping Han,1
Klaus Mueller,Alla Zelenyuk,1
Klaus Mueller,Dan Imre,1
Klaus Mueller,Joachim Giesen,3
Klaus Mueller,Eva Schuberth,1
Klaus Mueller,Peter Zolliker,2
